country code,country_long,name of powerplant,capacity in MW,latitude,longitude,primary_fuel,secondary fuel,other_fuel2,other_fuel3,start date,owner of plant,generation_gwh_2021,geolocation_source,estimated_generation_gwh_2021
USA,United States of America,Oberlin Spear Point Solar One,2.0,41.3028,-82.227,Solar,,,,2012.0,Oberlin Spear Point Solar One  LLC,2.659,U.S. Energy Information Administration,2.65
USA,United States of America,Ocoee 1,19.0,35.0947,-84.6478,Hydro,,,,1912.6,Tennessee Valley Authority,108.616,U.S. Energy Information Administration,79.38
USA,United States of America,Ocoee 2,23.0,35.0823,-84.4912,Hydro,,,,1913.0,Tennessee Valley Authority,122.402,U.S. Energy Information Administration,88.75
USA,United States of America,Ocoee 3,28.8,35.075,-84.4833,Hydro,,,,1943.0,Tennessee Valley Authority,148.02,U.S. Energy Information Administration,106.27
USA,United States of America,Oconto Falls Lower,2.0,44.8719,-88.1439,Hydro,,,,1971.0,N E W Hydro LLC,11.421,U.S. Energy Information Administration,6.78
USA,United States of America,Oconto Falls Upper,1.1,44.8764,-88.1475,Hydro,,,,1921.272727,N E W Hydro LLC,9.523,U.S. Energy Information Administration,3.74
USA,United States of America,Ocotillo Windpower,58.8,32.1217,-101.3853,Wind,,,,2008.0,Duke Energy DEGS Ocotillo,98.167,U.S. Energy Information Administration,207.0
USA,United States of America,Odin Wind Farm LLC,20.0,43.8953,-94.9142,Wind,,,,2008.0,NRG Energy Gas & Wind Holdings Inc,44.86,U.S. Energy Information Administration,59.51
USA,United States of America,Ogdensburg,3.5,44.7041,-75.487,Hydro,,,,1988.0,Ampersand Mount Ida Hydro LLC,8.61,U.S. Energy Information Administration,15.45
USA,United States of America,Ohio Falls,109.6,38.2832,-85.7792,Hydro,,,,1928.0,Louisville Gas & Electric Co,250.858,U.S. Energy Information Administration,480.47
USA,United States of America,Oklahoma Wind Energy Center,102.0,36.604,-99.34,Wind,,,,2003.0,FPL Energy Oklahoma Wind LLC,182.809,U.S. Energy Information Administration,327.75
USA,United States of America,Old Hickory,103.7,36.2972,-86.6556,Hydro,,,,1957.24108,USCE-Nashville District,377.455,U.S. Energy Information Administration,424.25
USA,United States of America,Old Trail Wind Farm,198.0,40.4792,-88.7989,Wind,,,,2008.0,Old Trail Wind Farm LLC,580.747,U.S. Energy Information Administration,579.7
USA,United States of America,Oliver Dam,60.0,32.5163,-84.9969,Hydro,,,,1959.0,Georgia Power Co,248.671,U.S. Energy Information Administration,210.01
USA,United States of America,Olsen,5.0,40.6705,-121.8906,Hydro,,,,1990.0,Olsen Power Partners,14.168,U.S. Energy Information Administration,11.42
USA,United States of America,Oneida,30.0,42.2678,-111.7485,Hydro,,,,1917.0,PacifiCorp,51.274,U.S. Energy Information Administration,105.0
USA,United States of America,Opal Springs Hydro,4.3,44.49,-121.2988,Hydro,,,,1985.0,Deschutes Valley Water District,28.184,U.S. Energy Information Administration,11.49
USA,United States of America,Orchard Avenue 1,1.6,46.5964,-120.6775,Hydro,,,,1987.0,Yakima-Tieton Irrigation Dist,2.52,U.S. Energy Information Administration,4.4
USA,United States of America,Oregon Trail Wind Park,13.5,42.8406,-114.9897,Wind,,,,2011.0,Idaho Wind Partners 1 LLC,36.487,U.S. Energy Information Administration,40.49
USA,United States of America,Oregon Trail Windfarm LLC,9.9,45.7122,-119.4044,Wind,,,,2009.0,Echo 1,21.184,U.S. Energy Information Administration,27.95
USA,United States of America,Orono B,3.9,44.8844,-68.6639,Hydro,,,,2013.0,Brookfield Black Bear Hydro  LLC,24.097,U.S. Energy Information Administration,18.2
USA,United States of America,Orono Hydro Station,2.7,44.8803,-68.6647,Hydro,,,,2009.0,Brookfield Black Bear Hydro  LLC,9.689,U.S. Energy Information Administration,10.19
USA,United States of America,Osage Dam,208.0,38.2044,-92.6239,Hydro,,,,1935.548077,Union Electric Co - (MO),1215.96,U.S. Energy Information Administration,742.42
USA,United States of America,Osceola Windpower II,49.6,43.4303,-95.4167,Wind,,,,2008.0,Osceola Windpower II,151.165,U.S. Energy Information Administration,172.39
USA,United States of America,Osceola Windpower LLC,98.2,43.4303,-95.4167,Wind,,,,2008.0,Osceola Windpower LLC,273.576,U.S. Energy Information Administration,366.51
USA,United States of America,Oswegatchie,1.8,44.27,-75.1992,Hydro,,,,2002.0,Erie Boulevard Hydropower LP,7.927,U.S. Energy Information Administration,6.82
USA,United States of America,Oswego Falls East,6.0,43.3161,-76.4153,Hydro,,,,1914.0,Erie Boulevard Hydropower LP,32.781,U.S. Energy Information Administration,25.06
USA,United States of America,Oswego Falls West,3.0,43.3156,-76.4172,Hydro,,,,1945.333333,Erie Boulevard Hydropower LP,9.927,U.S. Energy Information Administration,11.26
USA,United States of America,Otis Hydro,10.2,44.4778,-70.2008,Hydro,,,,1985.0,Eagle Creek RE LLC,55.817,U.S. Energy Information Administration,47.02
USA,United States of America,Ottauquechee Hydro,1.8,43.5933,-72.3506,Hydro,,,,1985.666667,Green Mountain Power Corp,1.352,U.S. Energy Information Administration,5.99
USA,United States of America,Ottumwa City of,3.2,41.0163,-92.4149,Hydro,,,,1931.0,Ottumwa City of,5.692,U.S. Energy Information Administration,13.52
USA,United States of America,Outback Solar At Christmas Valley,4.4,43.2369,-120.49,Solar,,,,2012.0,Outback Solar  LLC,9.484,U.S. Energy Information Administration,7.31
USA,United States of America,Owyhee Dam Power Project,4.3,43.6416,-117.2437,Hydro,,,,1985.0,Owyhee Irrigation District,21.878,U.S. Energy Information Administration,12.63
USA,United States of America,Oxbow (CA),6.1,39.0034,-120.7467,Hydro,,,,1966.0,Placer County Water Agency,36.392,U.S. Energy Information Administration,17.59
USA,United States of America,Oxbow (OR),190.0,44.9716,-116.835,Hydro,,,,1961.0,Idaho Power Co,1093.024,U.S. Energy Information Administration,662.76
USA,United States of America,Oxford Dam,36.0,35.8214,-81.1922,Hydro,,,,1928.0,Duke Energy Carolinas  LLC,131.197,U.S. Energy Information Administration,129.1
USA,United States of America,Ozark,100.0,35.4693,-93.8175,Hydro,,,,1973.2,USCE-Little Rock District,89.547,U.S. Energy Information Administration,425.09
USA,United States of America,Ozark Beach,16.0,36.659,-93.1235,Hydro,,,,1931.0,Empire District Electric Co,48.459,U.S. Energy Information Administration,55.68
USA,United States of America,PA Solar Park,10.1,40.8601,-75.8522,Solar,,,,2012.0,Consolidated Edison Development Inc.,13.435,U.S. Energy Information Administration,14.79
USA,United States of America,PCIP Solar,1.0,36.3125,-78.9675,Solar,,,,2011.0,Greenbacker Renewable Energy Corporation,1.749,U.S. Energy Information Administration,1.59
USA,United States of America,PCSP3 Airport,2.5,36.2881,-78.9861,Solar,,,,2011.0,Carolina Solar Energy LLC,3.733,U.S. Energy Information Administration,3.9
USA,United States of America,PEC Headworks,6.6,47.1596,-119.8963,Hydro,,,,1990.0,PUD No 2 of Grant County,19.717,U.S. Energy Information Administration,27.27
USA,United States of America,PHP 1,23.7,45.4817,-122.0832,Hydro,,,,1982.0,Portland City of,31.144,U.S. Energy Information Administration,68.58
USA,United States of America,PHP 2,11.8,45.449,-122.1513,Hydro,,,,1982.0,Portland City of,21.313,U.S. Energy Information Administration,30.06
USA,United States of America,PPL Frey Farm Landfill Wind,3.2,39.9592,-76.4556,Wind,,,,2011.0,EPP Renewable Energy,6.043,U.S. Energy Information Administration,7.99
USA,United States of America,PPL Renewable Energy Merck Solar,1.7,40.7274,-74.3783,Solar,,,,2009.0,EPP Renewable Energy,1.5,U.S. Energy Information Administration,2.49
USA,United States of America,PSEG Hackettstown,2.2,40.8606,-74.8229,Solar,,,,2009.0,PSEG Solar Hackettstown LLC,2.391,U.S. Energy Information Administration,3.26
USA,United States of America,PYCO Industries  Inc. Wind Farm,10.0,33.5532,-101.7924,Wind,,,,2008.0,PYCO Industries  Inc.,9.058,U.S. Energy Information Administration,28.84
USA,United States of America,PaTu Wind Farm LLC,9.0,45.6131,-120.6169,Wind,,,,2011.0,PaTu Wind Farm LLC,26.324,U.S. Energy Information Administration,28.13
USA,United States of America,Pacific Canyon Windfarm LLC,8.3,45.6542,-119.4869,Wind,,,,2009.0,Echo 1,16.444,U.S. Energy Information Administration,22.15
USA,United States of America,Pacific Cruise Ship Terminals Berth 93,1.1,33.7331,-118.2772,Solar,,,,2010.0,Los Angeles Department of Water & Power,0.0,U.S. Energy Information Administration,2.08
USA,United States of America,Pacific Wind LLC,151.7,34.8914,-118.4325,Wind,,,,2012.0,EDF Renewable Asset Holdings  Inc.,303.673,U.S. Energy Information Administration,453.94
USA,United States of America,Packwood,27.5,46.5958,-121.5694,Hydro,,,,1964.0,Energy Northwest,58.329,U.S. Energy Information Administration,89.29
USA,United States of America,Pakini Nui Wind Farm,21.0,18.9742,-155.6914,Wind,,,,2007.0,Apollo Energy Corp,111.121,U.S. Energy Information Administration,67.98
USA,United States of America,Palisades Dam,176.4,43.3348,-111.2058,Hydro,,,,1957.25,U S Bureau of Reclamation,758.275,U.S. Energy Information Administration,600.09
USA,United States of America,Palo Verde College,1.2,33.6617,-114.6517,Solar,,,,2009.0,SSA Solar of CA 2 LLC,2.066,U.S. Energy Information Administration,2.29
USA,United States of America,Paloma Solar Hybrid,17.6,33.0211,-112.6614,Solar,,,,2011.0,Arizona Public Service Co,38.476,U.S. Energy Information Administration,39.18
USA,United States of America,Panther Creek Wind Farm I,142.5,32.1008,-101.4514,Wind,,,,2008.0,RWE Renewables Americas LLC,422.203,U.S. Energy Information Administration,511.52
USA,United States of America,Panther Creek Wind Farm II,115.5,31.9361,-101.2983,Wind,,,,2009.0,RWE Renewables Americas LLC,324.583,U.S. Energy Information Administration,393.81
USA,United States of America,Panther Creek Wind Farm Three,199.5,31.9925,-101.1167,Wind,,,,2009.0,RWE Renewables Americas LLC,599.633,U.S. Energy Information Administration,644.99
USA,United States of America,Papalote Creek I LLC,180.0,27.9386,-97.4586,Wind,,,,2009.0,RWE Renewables Americas LLC,517.817,U.S. Energy Information Administration,522.87
USA,United States of America,Papalote Creek II LLC,200.1,27.9958,-97.2967,Wind,,,,2011.0,RWE Renewables Americas LLC,556.991,U.S. Energy Information Administration,690.76
USA,United States of America,Paradise Solar Energy Center,5.0,39.8358,-75.2225,Solar,,,,2011.0,Paradise Solar Urban Renewal  LLC,7.997,U.S. Energy Information Administration,8.02
USA,United States of America,Pardee,23.6,38.2569,-120.8507,Hydro,,,,1949.313559,East Bay Municipal Util Dist,170.924,U.S. Energy Information Administration,77.6
USA,United States of America,Parishville,3.0,44.63,-74.8258,Hydro,,,,1925.0,Erie Boulevard Hydropower LP,20.317,U.S. Energy Information Administration,6.24
USA,United States of America,Park Mill,2.1,45.1058,-87.6514,Hydro,,,,1952.761905,N E W Hydro LLC,12.181,U.S. Energy Information Administration,8.72
USA,United States of America,Parker,2.7,37.4778,-120.4445,Hydro,,,,1982.0,Merced Irrigation District,4.32,U.S. Energy Information Administration,10.43
USA,United States of America,Parker Dam,120.0,34.2953,-114.1402,Hydro,,,,1943.0,U S Bureau of Reclamation,424.552,U.S. Energy Information Administration,395.07
USA,United States of America,Parlin Solar LLC,1.3,40.4567,-74.3289,Solar,,,,2012.0,Laurel Capital Partners,1.13,U.S. Energy Information Administration,1.98
USA,United States of America,Parr Hydro,15.0,34.2613,-81.3309,Hydro,,,,1915.166667,Dominion Energy South Carolina  Inc,44.878,U.S. Energy Information Administration,55.23
USA,United States of America,Pattern Gulf Wind,283.2,27.0011,-97.5994,Wind,,,,2009.0,Pattern Operators LP,664.538,U.S. Energy Information Administration,927.37
USA,United States of America,Paulding Wind Farm II,99.0,41.0253,-84.7792,Wind,,,,2011.0,Paulding Wind Farm II LLC,322.789,U.S. Energy Information Administration,354.32
USA,United States of America,Payne's Ferry,21.0,42.8253,-115.0108,Wind,,,,2011.0,Idaho Wind Partners 1 LLC,61.653,U.S. Energy Information Administration,62.99
USA,United States of America,Pearl City Peninsula Solar Park,1.0,21.3756,-157.9681,Solar,,,,2012.0,Forest City Sustainable Resources Pearl City LLC,1.735,U.S. Energy Information Administration,1.72
USA,United States of America,Peavy Falls,12.0,45.9908,-88.2105,Hydro,,,,1943.0,Wisconsin Electric Power Co,66.769,U.S. Energy Information Administration,40.94
USA,United States of America,Pebble Springs Wind LLC,98.7,45.7119,-120.125,Wind,,,,2009.0,Avangrid Renewables LLC,195.931,U.S. Energy Information Administration,279.62
USA,United States of America,Peetz Table Wind Energy,199.5,40.986,-103.436,Wind,,,,2007.0,FPL Peetz Table Wind Energy,508.415,U.S. Energy Information Administration,566.93
USA,United States of America,Pejepscot Hydroelectric Project,13.5,43.9574,-70.0242,Hydro,,,,1987.0,Topsham Hydro Partners,42.702,U.S. Energy Information Administration,63.08
USA,United States of America,Pelton,109.8,44.6944,-121.2314,Hydro,,,,1958.0,Portland General Electric Co,382.836,U.S. Energy Information Administration,403.17
USA,United States of America,Pelzer Lower,3.3,34.6165,-82.4479,Hydro,,,,1990.0,Pelzer Hydro Co Inc,10.323,U.S. Energy Information Administration,9.9
USA,United States of America,Pelzer Upper,2.0,34.6424,-82.4544,Hydro,,,,1990.0,Pelzer Hydro Co Inc,5.724,U.S. Energy Information Administration,6.92
USA,United States of America,Pembina Land Port of Entry Wind Turbine,1.0,48.9969,-97.2416,Wind,,,,2012.0,General Services Administration - Region 8,0.0,U.S. Energy Information Administration,3.36
USA,United States of America,Pembroke Hydro,2.7,43.1304,-71.4536,Hydro,,,,1986.0,Eagle Creek RE LLC,9.705,U.S. Energy Information Administration,7.74
USA,United States of America,Penacook Lower Falls,4.6,43.2858,-71.595,Hydro,,,,1983.0,Briar-Hydro Associates,19.01,U.S. Energy Information Administration,12.91
USA,United States of America,Penacook Upper Falls Hydro,3.4,43.2832,-71.6008,Hydro,,,,1987.0,Briar-Hydro Associates,13.014,U.S. Energy Information Administration,9.78
USA,United States of America,Penascal II Wind Project LLC,201.0,27.1197,-97.5499,Wind,,,,2010.0,Avangrid Renewables LLC,462.752,U.S. Energy Information Administration,687.73
USA,United States of America,Penascal Wind Power LLC,201.6,27.0702,-97.5077,Wind,,,,2009.0,Avangrid Renewables LLC,494.618,U.S. Energy Information Administration,682.8
USA,United States of America,Pennsauken Solar,3.9,39.9894,-75.04,Solar,,,,2013.948718,EPP Renewable Energy,2.292,U.S. Energy Information Administration,2.11
USA,United States of America,Pensacola,130.1,36.4675,-95.0414,Hydro,,,,1941.992314,Grand River Dam Authority,829.386,U.S. Energy Information Administration,454.75
USA,United States of America,Pepperell Hydro Power Plant,2.2,42.6689,-71.5756,Hydro,,,,1943.727273,Swift River Hydro Operations Co.  Inc,6.258,U.S. Energy Information Administration,7.15
USA,United States of America,Perdue Bridgeville Photovoltaic,1.3,38.7577,-75.602,Solar,,,,2011.0,Terraform Arcadia,1.947,U.S. Energy Information Administration,1.97
USA,United States of America,Perdue Salisbury Photovoltaic,1.0,38.3736,-75.5353,Solar,,,,2011.0,Terraform Arcadia,1.606,U.S. Energy Information Administration,1.59
USA,United States of America,Perrin Ranch Wind LLC,99.2,35.4156,-112.2711,Wind,,,,2012.0,Perrin Ranch Wind LLC,220.756,U.S. Energy Information Administration,321.57
USA,United States of America,Perris,7.9,33.8361,-117.1831,Hydro,,,,1983.0,Metropolitan Water District of S CA,10.52469,U.S. Energy Information Administration,20.67
USA,United States of America,Petenwell,20.0,44.0572,-90.0217,Hydro,,,,1949.25,Wisconsin River Power Company,134.969,U.S. Energy Information Administration,96.41
USA,United States of America,Peters Drive Plant,1.8,45.6676,-121.5485,Hydro,,,,1987.0,Farmer's Irrigation District,7.178,U.S. Energy Information Administration,6.91
USA,United States of America,Peterson,6.3,44.6381,-73.1625,Hydro,,,,1948.0,Green Mountain Power Corp,16.192,U.S. Energy Information Administration,22.01
USA,United States of America,Philadlephia,3.6,44.1586,-75.7088,Hydro,,,,1986.0,EONY Generation Limited,14.769,U.S. Energy Information Administration,11.25
USA,United States of America,Philpott Lake,14.0,36.7803,-80.0281,Hydro,,,,1953.0,USCE-Wilmington District,33.862,U.S. Energy Information Administration,42.58
USA,United States of America,Phoenix,1.6,38.0321,-120.3265,Hydro,,,,1940.0,Pacific Gas & Electric Co.,6.434,U.S. Energy Information Administration,4.35
USA,United States of America,Phoenix Hydro Project,3.2,43.2271,-76.3021,Hydro,,,,1991.0,Eagle Creek RE LLC,11.816,U.S. Energy Information Administration,12.01
USA,United States of America,Pickering Solar,1.5,40.1206,-75.4881,Solar,,,,2012.0,Aqua America Inc,1.947,U.S. Energy Information Administration,2.36
USA,United States of America,Pickwick Landing Dam,240.0,35.0683,-88.2494,Hydro,,,,1944.166667,Tennessee Valley Authority,712.392,U.S. Energy Information Administration,1084.0
